1571997105,3,1,2,"CK,CJ,CQ,C2;S2,S5,SJ,S3;HK,C8,C3,C5;HQ,C9,C4,C6;H6,C10,C7,CA;S4,HA,SQ,S6;D3,D9,D2,D5;D4,DJ,D7,D6;D8,DQ,D10,SK;H5,DK,SA,H10;H3,DA,HJ,H9;S9,H2,H7,S10;S7,H4,H8,S8"
1571997105,3,0,2,"C2,CK,C10,CA;S3,S6,SJ,S2;C3,C5,C4,C7;S4,S8,SQ,S5;C9,C6,C8,SK;CJ,HK,SA,H9;CQ,H8,HA,H6;D3,D4,D2,D6;D7,D8,D5,DJ;HQ,S10,HJ,S7;D9,D10,DA,H5;H7,H2,H4,H3;DQ,DK,H10,S9"
1571997105,3,0,2,"CK,C2,C9,CA;S6,S3,S4,S2;S7,S9,SJ,S5;C7,C3,C6,C5;C8,C4,SK,HA;CJ,C10,HQ,HJ;CQ,SQ,H9,H5;D4,D7,D3,D2;D9,D5,D6,D8;SA,S10,H7,S8;H3,H6,DA,H2;H4,H8,DK,DJ;H10,HK,DQ,D10"
1571997105,3,23,2,"CQ,CJ,C2,CA;S3,S5,S7,S2;S4,HJ,S9,S6;C8,C5,C3,C6;S8,H10,SA,SJ;C10,H9,C4,C7;S10,H6,HA,SK;SQ,H2,H7,C9;H8,DA,H3,CK;D6,D2,D3,D9;D7,D4,D5,D10;H4,DK,DJ,HQ;H5,DQ,D8,HK"
1571997105,3,13,2,"CJ,C6,C2,CK;S3,S2,S4,S5;C4,C3,C7,C5;S10,S7,S6,SQ;C10,SK,C8,CQ;D4,D2,D9,D5;D7,D3,D10,DQ;H5,H3,HJ,H2;SJ,H4,S8,HQ;DJ,D6,HK,H10;SA,DA,S9,H9;H7,DK,CA,H6;HA,D8,C9,H8"
1571997105,3,2,2,"CK,C2,CQ,CA;S5,S7,S2,S3;S6,SJ,S4,S9;C6,C10,C3,C4;D6,D4,D2,D9;SK,HQ,S8,S10;C8,H10,HK,C5;C9,H8,HJ,C7;CJ,H6,H4,SQ;D8,D5,D3,DQ;H9,H5,DK,SA;H7,H2,DJ,H3;DA,D10,D7,HA"
1571997105,3,8,2,"C9,CQ,C2,CK;S2,S3,S4,S9;C6,C8,C5,C3;S5,S6,S8,SK;SQ,CJ,CA,C4;D2,D4,D3,DJ;D5,D8,D7,D6;D10,D9,DA,HA;S10,S7,SJ,HQ;HJ,HK,SA,H9;H6,H4,H2,H7;H8,H5,H10,C7;DQ,DK,H3,C10"
1571997105,3,7,2,"CQ,CJ,C2,CA;S3,S2,S8,S5;C3,C4,CK,C5;D5,D3,D8,D2;SQ,D7,DJ,D4;HA,DK,DQ,D6;S6,S4,HK,S9;HJ,SA,DA,D9;H5,H3,H2,H9;H8,SK,HQ,D10;C10,C9,H10,C6;SJ,S7,H7,C8;H6,S10,H4,C7"
1571997105,3,5,2,"CA,D10,C2,CQ;S3,S2,S4,S6;S7,SJ,S5,S8;D2,D3,DK,D9;SA,SQ,S9,S10;D6,D4,SK,DA;C5,HJ,C4,C3;DJ,D5,H10,HA;DQ,D7,H3,HK;CJ,H8,C7,C6;CK,H5,C8,HQ;H4,H2,C10,H6;H7,D8,C9,H9"
1571997105,3,26,2,"CJ,C2,CA,C7;S2,S3,S6,S4;S5,S9,S8,S7;C5,C3,CK,C4;C6,C9,C8,HA;SK,C10,SQ,H9;H8,CQ,SA,H5;D4,D8,D2,D3;D6,D9,HJ,D5;DA,H6,H2,DK;DJ,H7,H3,DQ;D10,HQ,H4,D7;SJ,HK,H10,S10"
1571997105,3,0,2,"C2,CA,CQ,CJ;S3,S5,S6,S2;S10,S7,S9,S4;SJ,S8,SQ,H5;C4,C9,C5,C3;C6,CK,C7,C8;D8,D2,D7,D4;SK,SA,HA,DA;HK,D3,D9,D5;HQ,D6,DJ,D10;H3,H2,H4,DK;H7,H10,H6,DQ;H8,HJ,H9,C10"
1571997105,3,6,2,"CQ,CK,C2,CA;S2,S6,S5,S10;S3,HA,S7,SJ;C10,C5,C6,C3;S4,HQ,HK,SK;SQ,C7,H10,C4;SA,CJ,H9,C8;D2,D7,D4,D10;D3,D8,D5,DA;HJ,H6,H8,C9;H7,DK,H2,H3;S8,DQ,DJ,H5;S9,D9,D6,H4"
1571997105,3,17,2,"CQ,C2,C7,CK;S3,S10,S2,S6;C3,C5,HK,C6;S4,HQ,S5,S8;C4,CJ,H7,C8;C9,CA,H6,C10;D9,D3,D2,D6;S9,HJ,S7,SQ;SK,H10,SJ,SA;H3,H4,DA,H2;D10,D4,D5,H9;DJ,D8,D7,H8;HA,DQ,DK,H5"
1571997105,3,0,2,"CQ,CJ,C2,CA;S3,S2,S6,S8;S7,S4,S9,SJ;C5,HQ,C3,C6;C8,H5,C4,C9;HA,H3,C7,C10;D3,D4,D2,D5;D10,D6,D8,DQ;S10,S5,H10,SA;HK,DA,H9,SK;HJ,DJ,H4,SQ;H2,D9,DK,H6;H7,D7,CK,H8"
1571997105,3,5,2,"CA,C9,C10,C2;S3,S2,S9,S5;C3,C6,C7,C4;D2,D4,D3,DK;S6,S4,SA,S7;D5,D6,DQ,D9;D7,D8,DA,D10;H2,H5,H4,H3;SQ,S8,HQ,HA;SK,S10,H10,HK;C5,H7,H9,CJ;C8,DJ,H8,CQ;CK,SJ,H6,HJ"
1571997105,3,2,2,"C10,C2,CQ,CK;S3,S7,S2,S4;S9,SJ,S5,S6;C5,C3,HJ,C4;C7,C8,H7,C6;C9,CA,H6,CJ;D10,D7,D2,D3;SA,SQ,S8,SK;H5,H4,DK,H2;H9,H8,DQ,H3;H10,DA,D5,HA;HK,D8,D4,D6;HQ,DJ,S10,D9"
1571997105,3,13,2,"CA,C2,C9,C10;S5,S2,S3,S4;S8,S7,S6,S10;C4,CJ,C3,C8;SQ,S9,SJ,SA;DK,D5,D2,D3;C6,SK,C5,HA;CQ,HJ,C7,HK;CK,H7,HQ,H8;D6,D7,DJ,D4;DQ,H2,H5,H3;D10,H4,H9,DA;D8,H6,H10,D9"
1571997105,3,3,2,"CK,C7,C2,C10;S2,S7,S9,S4;S3,S8,SJ,SA;C8,C3,C5,C4;S5,S10,SQ,HJ;D2,D4,DJ,D3;SK,HK,C9,C6;HA,H9,CJ,H10;H6,DA,CQ,H8;D10,DK,CA,H5;D9,DQ,H2,H3;D6,D5,HQ,D8;S6,D7,H7,H4"
1571997105,3,0,2,"C2,CK,C7,C9;S6,S4,S2,S3;S9,SQ,S7,S5;D3,D4,D2,D5;C3,C5,HK,C4;DA,D7,D6,D10;S10,H10,S8,HA;SJ,H2,H4,HQ;SK,CQ,H3,HJ;SA,CJ,DQ,H9;CA,C6,DJ,H8;H6,C10,D9,H5;H7,C8,D8,DK"
1571997105,3,4,2,"C2,CJ,CA,C8;S7,SJ,S2,S3;C4,C10,C3,C5;D2,DJ,D4,D3;D7,DK,D5,D8;HA,DA,D6,D10;S10,SA,S4,S6;H7,SK,S5,S8;H6,SQ,S9,HJ;H3,H2,H4,H5;C9,HK,HQ,C6;CQ,H9,DQ,C7;CK,H8,D9,H10"
1571997105,3,2,2,"C7,CK,C10,C2;S2,S5,S3,S6;C6,C9,C8,C3;S4,S10,S9,SA;HQ,CJ,SQ,C4;H5,CQ,HA,C5;D3,D7,D4,D2;D6,DJ,DA,D5;S7,SK,SJ,H8;H4,H3,H2,DK;D8,HK,H9,D9;DQ,HJ,H7,D10;S8,H10,H6,CA"
1571997105,3,0,2,"CK,CA,C2,C10;S6,S7,S2,S3;SQ,S8,SK,S4;C3,C5,C6,C4;D3,D7,D2,D5;D6,DJ,D4,D8;D9,DK,DQ,D10;HQ,S10,SA,S5;H5,H4,H2,H3;C8,C9,HK,C7;HJ,CJ,H10,DA;H8,CQ,H9,SJ;H7,HA,H6,S9"
1571997105,3,5,2,"C5,C2,CA,CJ;S4,S2,S5,S3;S6,S8,S10,S7;C3,C4,C6,C10;SQ,CK,C7,C8;D8,D2,D3,D5;D9,D6,D4,DJ;HK,HJ,CQ,C9;DA,H9,D7,DQ;H5,H2,H6,H4;HQ,H3,D10,DK;H10,S9,SA,SK;H7,SJ,H8,HA"
1571997105,3,8,2,"C2,CA,C10,C4;S8,S5,S2,S4;S9,SJ,S3,S6;C5,C3,C6,SA;HJ,SQ,S10,S7;D2,D5,DA,D3;D6,SK,DJ,D4;H6,H3,H2,H5;D7,HQ,HK,D9;D8,H10,H9,D10;CQ,CK,H8,DQ;CJ,C9,H7,DK;C8,C7,H4,HA"
1571997105,3,0,2,"C2,CA,C8,CK;C3,C10,C4,C9;C7,CQ,C5,CJ;HK,D3,D4,D2;S3,SK,S2,S4;H10,D9,D7,D5;H7,D10,DJ,D6;S5,SA,S8,S9;H6,DK,DQ,D8;H3,H2,HA,H5;S6,HQ,SJ,S10;H4,H9,C6,SQ;S7,H8,HJ,DA"
1571997105,3,10,2,"C3,C2,CK,CA;S9,S3,S5,S2;SJ,S6,S8,S4;D2,D6,D4,DJ;SQ,S10,H7,S7;D3,D7,D5,DQ;D9,D8,H3,DA;HK,HA,CQ,SK;H9,HJ,C9,SA;H6,CJ,C4,C7;D10,DK,C8,HQ;H2,H4,C6,H10;H5,H8,C5,C10"
1571997105,3,19,2,"CK,CA,C2,CQ;S2,S7,S3,S4;S5,S9,SK,S8;C4,HK,C3,C7;DA,D4,D2,D7;S6,SJ,HQ,SQ;D8,D5,D3,DJ;HA,D9,D6,DQ;H8,D10,H3,DK;S10,HJ,C10,SA;H6,H2,C9,H4;C8,H7,C5,H10;CJ,H5,C6,H9"
1571997105,3,19,2,"C2,CJ,CQ,CK;S7,S5,S3,S2;S10,S6,S4,S8;SJ,S9,HJ,SK;C6,C7,C3,C4;CA,C8,H10,C5;D6,DQ,D2,D5;H7,C9,H6,SA;H5,C10,DJ,HA;DK,D8,D3,HK;DA,D9,D4,HQ;H2,H4,D10,H8;H3,SQ,D7,H9"
1571997105,3,0,2,"CK,CQ,C2,C8;S7,S3,S2,S6;S9,S4,S8,SK;C5,C3,C6,C4;HA,S5,SJ,H8;HQ,C10,C9,C7;HJ,S10,SQ,H7;D2,D4,D5,D10;D3,D6,DQ,D7;H9,SA,CJ,H6;H4,H2,CA,H5;DA,DK,H10,H3;D9,DJ,HK,D8"
1571997105,3,17,2,"CK,CQ,C9,C2;S3,S6,S2,S4;S5,S9,S7,S10;C5,HA,C3,C10;C8,HK,C4,CJ;SA,HQ,C6,CA;DQ,D3,D2,D6;SJ,HJ,S8,SQ;DJ,D5,D4,D7;D10,DA,H7,D8;H3,H4,H2,SK;H8,H6,H5,DK;H9,H10,C7,D9"
1571997105,3,0,2,"C2,CA,CJ,DK;S6,S7,S3,S2;SK,SJ,S10,S4;C3,C6,C9,SQ;C4,C7,C10,HA;D6,D4,D2,D3;D7,HQ,DJ,D5;D8,H9,DQ,D9;H10,H7,DA,D10;H8,H5,SA,S5;H6,H4,H2,H3;C5,C8,HK,S9;CK,CQ,HJ,S8"
1571997105,3,1,2,"CA,CQ,C10,C2;S10,S2,S4,S6;SJ,S3,S5,S8;C8,C3,C4,C6;CJ,SK,C5,C9;D4,D2,D5,D10;SQ,S7,H9,S9;D9,D3,D6,HA;DQ,D7,DJ,HJ;DK,D8,DA,H10;SA,HK,C7,CK;H4,H8,H3,H2;H5,HQ,H7,H6"
1571997105,3,6,2,"CK,C2,CA,C5;S4,S2,S5,S3;C6,C7,C3,C4;S10,S6,SA,S8;C9,C8,C10,SQ;D9,D2,D5,DA;DK,D3,D6,DJ;DQ,D4,D8,HQ;CQ,CJ,H5,H10;H7,H6,H2,H8;HA,S7,H4,S9;HK,SK,H3,SJ;HJ,D7,D10,H9"
1571997105,3,0,2,"CJ,C2,CA,CQ;S2,SJ,S6,S3;C8,C3,C7,C4;S4,HK,S10,S5;SA,C6,C9,C5;SK,CK,C10,HA;D3,D4,DQ,D2;D9,D7,D6,D5;D10,DJ,D8,H9;HJ,DK,SQ,H5;H8,DA,HQ,S9;H2,H7,H3,S8;H4,H10,H6,S7"
1571997105,3,2,2,"CK,C4,C2,CA;S4,S2,S3,S6;CQ,SA,C3,C5;S7,S5,S8,SK;HK,H9,C6,C7;HQ,H7,C9,C8;H8,S9,SJ,HA;D2,D9,D5,D8;H4,S10,SQ,H6;D3,D10,D6,DA;D4,DJ,DK,DQ;H3,H2,H10,CJ;D7,H5,HJ,C10"
1571997105,3,22,2,"CJ,CA,C6,C2;S2,S4,S3,S6;SJ,HK,S5,S8;D6,D3,D2,D10;SK,HQ,S7,S9;D9,D4,D5,DQ;H8,C3,SA,C4;H7,C7,HA,C5;H6,C8,HJ,C10;H4,C9,H9,CQ;H3,H2,H5,CK;DA,DK,S10,SQ;DJ,D8,D7,H10"
1571997105,3,16,2,"C8,C2,CQ,CA;S2,S6,S4,S9;S3,S10,S7,SJ;C4,C3,C6,C7;HA,C5,SA,C10;HQ,C9,HK,CK;D6,D4,D2,D7;D9,D10,D3,DJ;DQ,SQ,D5,DK;H9,H4,H2,H3;DA,SK,D8,H10;S5,HJ,S8,H8;H5,CJ,H7,H6"
1571997105,3,0,2,"CK,C2,C3,C8;S4,SQ,S2,S6;C10,C6,SK,C4;CJ,C9,H10,C5;CQ,CA,H5,C7;D2,D7,D3,D4;D6,D8,D5,D10;S8,SA,S3,S7;DA,D9,DJ,HK;H4,H3,DK,H2;H8,H7,S10,H6;H9,HA,S9,HQ;HJ,DQ,S5,SJ"
1571997105,3,14,2,"C2,C10,CK,CA;S2,S3,S8,S4;S10,S7,S9,S5;C4,C3,SQ,C6;C5,HA,SA,CJ;DQ,D3,D4,D2;DJ,D9,D5,D6;C7,H10,HJ,SK;C8,H9,H5,HK;C9,H6,H4,HQ;CQ,H3,DA,H2;H7,DK,D10,D8;H8,SJ,D7,S6"
1571997105,3,0,2,"CA,CQ,C2,C9;S3,S8,S4,S2;HQ,S9,S5,S7;C5,CJ,C7,C3;D3,D4,D2,D5;C6,SQ,C10,C4;D10,DQ,D6,SK;DJ,DA,D7,HJ;H8,SA,S6,H10;H3,H6,D9,H2;H5,H7,D8,H4;DK,HK,SJ,H9;CK,HA,S10,C8"
1571997105,3,14,2,"CK,CQ,C2,CA;S2,S8,S3,S6;S4,S10,S7,S9;C3,C8,C6,C7;D9,D2,D3,D5;S5,HA,SJ,SQ;C4,HK,CJ,C10;DQ,D4,D7,D8;SK,H8,HJ,H10;SA,H7,H9,H4;C5,DA,H6,H3;C9,DJ,H5,H2;HQ,D6,D10,DK"
1571997105,3,6,2,"C2,CA,C5,CK;S7,S2,S3,SJ;CJ,C3,C4,C6;S8,S6,S4,HJ;D2,D5,D4,D3;SQ,S9,S5,H6;D7,SA,DA,D6;H7,S10,SK,H2;H4,H9,H3,DJ;DK,C7,HA,C9;D8,HQ,HK,D9;DQ,C8,H8,C10;D10,H10,H5,CQ"
1571997105,3,0,2,"CK,CQ,C2,CA;S4,S2,S3,S6;SK,S5,S8,S7;C8,C4,C5,C3;C9,HQ,C6,SQ;CJ,H10,C7,HA;D3,D2,DK,D4;HJ,SJ,S9,S10;D6,D5,SA,D7;D10,D8,H6,D9;DA,DJ,H3,HK;H5,H9,H2,H4;H7,DQ,C10,H8"
1571997105,3,25,2,"CK,CA,C2,CQ;S2,S10,S7,S3;S5,SJ,SK,S4;C8,C3,C5,C4;D5,D4,D9,D2;SQ,C6,C7,C9;D6,D7,D10,D3;SA,C10,CJ,H6;HA,D8,DJ,DK;HJ,HK,DQ,DA;H9,H10,HQ,S6;H4,H8,H7,S8;H3,H2,H5,S9"
1571997105,3,17,2,"CK,C2,C7,CA;S4,S2,S6,S3;S7,S10,S8,S5;C3,C10,C5,C9;C4,CQ,SK,CJ;DQ,D5,D8,D2;S9,HA,HJ,SQ;DK,D7,D9,D3;SJ,HQ,H7,SA;HK,DJ,D10,D4;H4,H6,H3,H2;C8,H9,H5,H8;C6,H10,DA,D6"
1571997105,3,4,2,"CA,C2,CK,C3;S2,S3,S4,S6;S5,SJ,SA,S7;C7,C4,C5,HA;S8,SQ,HK,S10;C10,C6,C9,HJ;D2,D4,D6,D3;CQ,C8,CJ,H9;S9,SK,H4,H6;HQ,D5,D7,D9;H7,D10,D8,DQ;H5,H10,DJ,DK;H3,H8,DA,H2"
1571997105,3,10,2,"C8,CQ,CA,C2;S8,S4,S2,S5;C3,C4,C5,C6;HJ,S6,S3,S9;H9,HA,S7,SJ;D2,D5,D3,D4;C7,C9,C10,SQ;D6,DJ,D9,D7;D8,DK,DA,D10;H7,HK,S10,SK;H3,H10,H5,SA;H2,H6,CK,H4;DQ,H8,CJ,HQ"
1571997105,3,0,2,"CK,C10,CA,C2;S4,S2,S3,S5;SQ,S6,S7,SJ;D4,D6,D9,D2;DA,D7,DQ,D3;C8,C4,C3,C6;CJ,SA,C5,C7;H4,H2,H8,H3;HA,S9,S8,H5;HQ,D8,HK,D5;HJ,S10,H10,DK;H7,SK,CQ,DJ;H6,H9,C9,D10"
1571997105,3,0,2,"CJ,CQ,C2,CK;C4,C6,C5,C3;S2,S7,S4,SK;D6,D5,D7,D2;S3,SA,S5,HA;SQ,C7,C8,HJ;DK,D8,D10,D3;S10,H3,S6,H8;H6,H2,H5,H4;H9,DQ,CA,H7;H10,DJ,SJ,DA;HQ,C10,S9,D9;HK,C9,S8,D4"
1571997105,3,4,2,"C9,C2,CA,CQ;S6,S2,S4,S3;S9,S5,S7,S8;SJ,SK,S10,SQ;C6,C5,C3,CJ;D2,D3,D5,D9;HA,D4,D6,DQ;HK,D8,D7,DK;H9,HQ,DA,SA;H5,H2,DJ,H3;C7,HJ,C4,H10;C8,H7,C10,H8;H6,D10,CK,H4"
1571997105,3,22,2,"CQ,C10,CA,C2;S4,S3,S7,S2;S5,H9,S8,S6;SA,H7,S9,SJ;C9,C3,SK,C4;CJ,C5,H8,C6;DK,D3,D2,D10;H3,H6,H2,HQ;HA,C8,D9,C7;HJ,D4,D5,DQ;H10,DA,D8,CK;H5,DJ,S10,SQ;H4,D7,D6,HK"
1571997105,3,0,2,"CK,CQ,C2,CJ;S7,S9,SJ,S2;C4,C3,C5,C7;S8,S10,H7,S3;C8,C6,C9,SQ;C10,HQ,CA,SK;D2,D10,D3,D5;D4,DQ,D6,DA;SA,HJ,H5,S4;D7,H9,D8,HA;D9,H8,DJ,H10;HK,H4,DK,S6;H6,H2,H3,S5"
1571997105,3,0,2,"CA,CJ,C2,CQ;S3,S4,S5,S2;S6,S8,S9,S7;C3,C4,C8,C6;C5,HA,C9,HQ;C7,H10,C10,HJ;SQ,H6,CK,H8;D10,D4,D3,D2;DQ,D8,D7,D5;DA,D9,DJ,D6;SK,SJ,H9,S10;SA,H5,H2,H7;HK,H3,DK,H4"
1571997105,3,4,2,"C3,CA,CQ,C2;S3,S5,HA,S2;S4,S9,H10,S8;S6,SJ,H4,S10;H9,C7,C4,C6;H7,CJ,C5,C9;H3,CK,C8,SQ;D2,D3,DJ,D4;DA,SA,C10,SK;D5,D7,D6,HK;DK,H2,D10,H5;DQ,H8,D9,H6;S7,HJ,D8,HQ"
1571997105,3,15,2,"C10,CA,CK,C2;S3,S4,S2,S8;S6,S5,S7,S10;C5,C7,C4,C3;HJ,SJ,S9,SQ;C6,C9,HA,CQ;D3,D5,D4,D2;C8,CJ,HK,SK;D8,D10,D6,D7;DK,DJ,H7,D9;DA,DQ,H6,H10;H2,HQ,H3,H4;H9,SA,H5,H8"
1571997105,3,0,2,"CA,C6,C2,CQ;S2,S4,S6,S5;S3,S7,S9,S8;SJ,SA,S10,SK;D3,D4,D2,D7;C9,HK,C3,C5;C10,HQ,C4,C7;CK,H8,C8,CJ;D6,D8,D5,D9;H9,DJ,DQ,D10;H7,H6,SQ,HA;H4,H2,H10,H3;H5,DK,HJ,DA"
1571997105,3,0,2,"CA,CQ,C8,C2;S4,S8,S2,S5;S6,S10,S3,S9;C9,C5,C7,C3;S7,SK,SA,SJ;D7,DJ,D3,D2;D8,DQ,D4,SQ;H8,H2,H4,H6;CJ,HQ,H10,C4;D9,H9,D5,HA;DK,H7,D6,CK;HJ,H3,DA,C10;HK,H5,D10,C6"
1571997105,3,20,2,"C2,CA,C3,CJ;S2,S5,S8,S3;S6,S7,S10,S4;D6,D2,D5,DJ;S9,SA,SK,SJ;C9,C8,H9,C4;C10,CK,H7,C5;DK,D3,D7,D8;CQ,HA,H4,C6;H5,H2,H3,H6;HK,HQ,DA,C7;HJ,DQ,D10,SQ;H10,D4,D9,H8"
1571997105,3,1,2,"C2,CJ,CQ,CK;S7,S4,S2,S3;S10,S6,SK,S5;D8,D2,D4,D5;SJ,S9,HQ,S8;C3,C4,H10,C5;C9,SQ,H7,C6;SA,HA,H6,H9;C10,HK,H4,C7;CA,H5,H2,C8;H3,DA,D9,DQ;H8,DK,D7,DJ;HJ,D3,D6,D10"
1571997105,3,4,2,"C2,CA,C9,CK;S2,S10,S8,S4;C5,C10,C3,C4;C7,CJ,C6,CQ;S3,HA,S9,S5;SQ,HJ,C8,SA;D8,D2,D4,D6;D9,D3,HQ,DQ;SK,D5,H10,DK;H7,D7,H9,DA;S7,H3,H8,S6;SJ,DJ,H5,HK;H6,D10,H2,H4"
1571997105,3,9,2,"C5,CQ,C10,C2;S3,S4,S2,HJ;S6,S5,S7,H8;S8,HA,S9,H5;SQ,C7,C4,C3;SK,C8,SA,C6;D5,D2,D3,D9;D6,D7,D4,D10;H4,HK,HQ,C9;DQ,H6,H10,CJ;DJ,H3,H9,CK;SJ,DA,H7,CA;S10,DK,D8,H2"
1571997105,3,26,2,"CK,CA,C2,C10;S2,S4,S6,S3;S10,SJ,S7,S5;C3,C5,C8,SA;D4,D10,D3,D2;C4,C7,SK,H9;C6,C9,HA,H8;CJ,CQ,H10,H5;D6,DJ,D5,D7;D8,DA,D9,H3;HQ,SQ,H7,S8;H4,HJ,H6,H2;DQ,HK,DK,S9"
1571997105,3,0,2,"CA,CK,C2,C5;S8,S3,S4,S2;S9,HA,S5,S6;C3,CJ,C6,SK;C4,CQ,C7,HK;DJ,D5,D3,D2;C10,H10,C8,H3;DQ,D8,D6,D4;SA,H8,SJ,S7;H6,H2,HJ,DA;HQ,H5,C9,D9;H9,D10,DK,D7;H7,H4,SQ,S10"
1571997105,3,13,2,"CQ,C2,CJ,CA;S2,S6,S3,S4;SJ,S7,S5,S9;C10,C7,C3,C5;D4,D6,SK,D2;SQ,S10,S8,SA;HA,CK,C4,C6;D7,D8,HQ,D3;DQ,D9,HJ,D5;DK,D10,H5,DJ;H8,H3,H2,H7;H9,H6,H4,DA;HK,H10,C9,C8"
1571997105,3,14,2,"CQ,C8,C5,C2;S4,S5,S6,S2;HQ,SJ,S7,S3;DK,D3,D10,D2;C3,HA,SQ,C7;HJ,D4,DJ,D6;H8,D5,DA,D8;H7,HK,S8,DQ;H5,H9,S9,D9;H3,H6,S10,CA;CJ,H4,SK,CK;C6,H2,SA,C10;C4,D7,H10,C9"
1571997105,3,3,2,"CA,CQ,C8,C2;S7,S3,S2,S5;C7,C3,C5,C4;CJ,C9,C6,C10;D3,D8,D10,D2;SQ,S9,S4,SJ;D5,DA,DJ,D4;D6,DK,DQ,D9;SK,S10,S6,SA;H6,H10,HK,CK;H3,H5,H7,H2;H4,H9,S8,HA;D7,H8,HQ,HJ"
1571997105,3,17,2,"CJ,CA,C10,C2;S2,S10,S5,S3;C3,C4,SQ,C6;D3,D5,D2,D8;D4,D6,D7,DJ;D9,SA,D10,DQ;DK,H6,HQ,DA;S4,H2,S8,S6;S7,CK,S9,SK;H3,CQ,H5,H4;HA,C8,SJ,HK;H8,C7,H9,H7;C9,C5,H10,HJ"
1571997105,3,4,2,"CK,CA,C2,C3;S6,S3,S5,S2;C5,C8,C4,SQ;CJ,C9,C6,SA;CQ,C10,C7,H10;D6,D4,D2,D3;D8,D5,D10,DJ;DA,D7,SK,DK;H3,H2,H4,H6;HA,SJ,S10,S4;HQ,D9,HK,S9;H7,DQ,HJ,S8;H5,H8,H9,S7"
1571997105,3,5,2,"CQ,CK,C10,C2;SJ,S2,S3,S7;D2,DA,D3,SQ;HK,S4,S5,S8;HJ,S6,H7,S9;H10,S10,H3,SK;H5,C3,C7,C5;DK,C4,C9,C8;D4,SA,D5,HQ;D6,HA,D7,H9;D8,H8,D9,H6;D10,H4,DQ,CA;DJ,C6,H2,CJ"
1571997105,3,8,2,"C5,C6,CA,C2;S3,S5,S2,S9;C4,HQ,C3,C7;SQ,H10,C10,C8;HK,H7,CQ,C9;D4,D5,D3,D2;D6,D8,D7,D9;DQ,DJ,SK,D10;DK,DA,HA,SA;S8,S6,S4,HJ;H3,H2,H4,H9;H6,SJ,H8,CJ;H5,S10,S7,CK"
1571997105,3,3,2,"C2,CA,C9,CJ;S4,S6,S9,S2;S7,SA,S10,S3;C5,C3,C4,C6;S8,H7,HA,S5;C8,C10,C7,SK;CQ,CK,HJ,H8;D3,D2,DQ,D4;DK,D9,D6,D5;SQ,H6,H10,SJ;H3,H4,H9,H2;HK,D10,D7,DJ;HQ,H5,D8,DA"
1571997105,3,1,2,"CJ,CA,C2,C10;C4,C5,C3,C9;S2,SQ,S4,S3;HQ,C7,C6,HA;H10,CQ,C8,HK;D2,D4,D3,D10;D6,D5,D7,DA;S5,HJ,S6,S7;S10,H4,S8,S9;DJ,D8,D9,H8;DQ,DK,SA,H6;H7,H2,SK,H5;H9,H3,CK,SJ"
1571997105,3,15,2,"SA,C8,C2,CA;S3,S2,S6,SJ;HA,C7,C3,C5;S4,S5,HQ,SQ;DK,D4,D3,D2;D7,D5,D6,DA;HK,SK,C4,C6;HJ,H4,CQ,C9;H8,H3,CK,C10;D10,DQ,D8,H9;S9,S7,H10,H5;H6,S10,DJ,H2;H7,S8,D9,CJ"
1571997105,3,16,2,"CJ,CA,CK,C2;S2,S10,S4,S9;C3,C6,C8,C4;S3,HJ,S5,SJ;C5,C7,SQ,C10;C9,H6,SA,CQ;D3,D5,D2,D4;D6,D9,D7,DK;S7,H4,S6,SK;HQ,H3,H5,H2;D8,D10,H9,HA;DJ,DQ,H7,HK;H8,DA,S8,H10"
1571997105,3,7,2,"CA,C8,C2,CJ;S7,S2,HQ,S3;SJ,S4,HJ,S5;C9,C4,C5,C3;C10,C7,H8,C6;CQ,SA,H5,SQ;CK,SK,H4,HA;D3,D7,D4,D2;H6,S6,H2,S8;D6,H10,D5,D8;DJ,S10,DA,S9;D10,H3,DK,H9;D9,H7,DQ,HK"
1571997105,3,1,2,"C2,CA,CK,C10;S2,S3,S4,S8;S7,S5,S6,S9;SQ,S10,HA,SJ;D2,DA,D4,D3;C3,C4,CQ,C5;D9,D5,DQ,D6;C6,SA,C7,C8;SK,D7,HJ,D8;H5,H7,H2,H3;HQ,D10,H10,HK;H8,DJ,H4,H9;C9,DK,CJ,H6"
1571997105,3,0,2,"CJ,C10,CK,C2;S2,S3,S4,SK;C9,C6,C5,C3;S6,S8,S5,H5;S10,S9,S7,H3;D2,D4,D6,D5;HJ,HA,SJ,DJ;H9,C7,CQ,C4;H6,H10,SA,D10;H4,H7,SQ,D9;DA,H2,H8,D7;DK,DQ,HQ,CA;D3,D8,HK,C8"
1571997105,3,19,2,"C2,CQ,CJ,CA;S8,S2,S4,S9;SA,S3,S6,S10;C3,C9,C5,C6;HA,S5,S7,SQ;C4,HJ,C8,C7;D2,D8,D4,D3;HK,D9,D5,D6;HQ,DJ,D10,D7;H4,SJ,SK,H10;H2,H8,DK,DQ;CK,H5,H3,H9;C10,H6,H7,DA"
1571997105,3,23,2,"C2,CJ,CA,CQ;S7,S2,S3,S9;C3,HA,C10,C4;SJ,S5,S4,SQ;DA,D2,D3,D5;D7,D4,D8,DQ;SA,D6,D10,DK;HK,S6,S10,SK;C7,H9,CK,C5;H4,H5,H2,HQ;C8,DJ,H8,C6;H7,D9,H3,HJ;H10,S8,H6,C9"
