1571999416,0,2,0,"CK,CA,C9,C2;S3,S7,S2,S5;C7,C3,HA,C4;S8,SQ,S4,S10;C10,C5,HK,C6;DA,D3,D4,D2;SJ,SA,S6,HQ;CJ,CQ,H6,C8;SK,D9,D5,D6;H10,DJ,D8,D7;H5,DK,D10,DQ;H2,H7,H4,H9;H3,H8,S9,HJ"
1571999416,0,15,0,"CQ,C2,CA,CJ;S5,S3,S10,S2;D5,D7,D8,D2;D6,H10,D9,D3;DQ,H9,D10,D4;S6,S8,SK,S4;DK,H8,DJ,SQ;S7,S9,SA,HA;HK,H7,DA,HJ;H3,CK,H4,H2;C9,C10,H5,C6;C3,C8,H6,C5;SJ,C7,HQ,C4"
1571999416,0,2,0,"C5,CK,C2,C9;S5,S7,S2,S4;S9,S8,S3,S6;C3,C8,C4,H9;SK,SJ,S10,H5;D4,D2,HQ,D3;D8,D10,H10,D5;HA,C10,C6,DA;HJ,CJ,C7,DK;H7,SA,H3,DQ;H6,SQ,H2,DJ;H4,H8,CA,D7;D9,HK,CQ,D6"
1571999416,0,25,0,"C2,CJ,C7,CA;S5,S4,S3,S2;C3,C4,C6,C5;SK,S6,S7,S10;C9,H10,SA,C8;C10,H9,HA,SQ;CQ,H7,HQ,HK;CK,DJ,H6,HJ;D2,D3,D4,DA;H8,S8,DK,SJ;H3,D9,D10,H2;D8,D7,D5,H5;DQ,S9,D6,H4"
1571999416,0,0,0,"C9,C2,CJ,CK;C4,C5,C3,C7;C6,CQ,C8,C10;S5,S7,S2,HK;S6,S9,S3,H8;SQ,CA,HA,H6;D2,D8,D4,D5;D3,D9,DK,D10;SJ,SK,S4,H5;HJ,SA,S8,H4;H7,H2,H10,DA;D7,H9,S10,DQ;D6,H3,HQ,DJ"
1571999416,0,13,0,"C2,CA,DA,C9;S2,S3,S4,S7;C5,C10,HA,C3;SK,S9,S5,SQ;D7,D2,D5,D3;D8,D4,D6,D9;HK,SA,DQ,D10;H9,HQ,DK,DJ;H6,S10,S6,H8;CJ,CK,H10,C4;H2,H4,H5,C8;H3,HJ,S8,C7;CQ,H7,SJ,C6"
1571999416,0,1,0,"C2,CJ,CA,CK;S3,S2,S4,S6;S7,S5,S10,S9;C6,C10,C4,C3;SQ,S8,SA,SJ;D4,D6,DQ,D2;D7,D9,DK,D3;SK,HA,C5,C8;H10,HQ,C7,C9;DA,D10,HK,D5;H3,H4,H2,H7;H9,DJ,H8,D8;H5,H6,CQ,HJ"
1571999416,0,0,0,"C9,CQ,CA,C2;S4,S2,S8,S6;S5,S3,S9,HK;C3,C10,CK,C4;SK,D8,D3,D2;S7,S10,SQ,HQ;H9,D9,D4,D5;H7,SJ,HA,DK;H4,SA,HJ,DJ;H3,H2,H5,D7;C8,H10,D10,D6;C7,H8,DQ,CJ;C5,H6,DA,C6"
1571999416,0,14,0,"C2,CQ,CA,C10;SJ,S4,S5,S2;C9,C4,C6,C3;CJ,C5,C7,SK;CK,C8,SQ,HA;D3,D2,D6,D4;D10,DJ,D7,D5;DK,DQ,DA,D8;HJ,S6,S7,S3;H10,S10,S8,H9;H8,SA,S9,H7;H2,H5,H4,H6;H3,HK,HQ,D9"
1571999416,0,0,0,"CK,C2,C10,CA;S3,S2,S6,S5;S8,S4,S7,S9;C5,C7,C3,C4;C6,C8,SK,CQ;D4,D3,D2,D5;D7,DQ,D9,D6;SJ,SA,S10,SQ;H3,H2,HK,H5;HQ,HA,DJ,D8;H7,HJ,DA,D10;CJ,H4,H6,H8;C9,H10,H9,DK"
1571999416,0,7,0,"CK,CJ,CA,C2;S5,S3,S2,S6;S8,S4,S10,SJ;C9,C6,C3,C10;SA,C7,C4,CQ;D2,D9,D4,DQ;D3,D10,D5,DA;S9,S7,HA,SK;HK,H9,H10,SQ;HQ,H2,H5,H4;D6,DJ,D7,H8;D8,DK,C8,H7;HJ,H3,C5,H6"
1571999416,0,13,0,"CA,CQ,CK,C2;S2,S3,S6,S4;S5,S9,S7,SJ;C6,C3,C4,C7;D9,D2,D3,D4;S10,SK,S8,SQ;C9,C8,C5,HA;C10,SA,H10,HJ;CJ,H7,DK,H8;H5,H2,DQ,H3;H9,H6,DJ,H4;HQ,DA,D8,D10;HK,D7,D6,D5"
1571999416,0,2,0,"C10,C2,CK,CQ;S3,S2,S7,SJ;C4,CA,C3,C7;S4,S5,S8,SK;D3,D4,D2,D7;D6,D5,DJ,D8;S6,S10,S9,HA;HQ,SA,H10,HK;HJ,SQ,H8,H9;H2,H3,DQ,H5;DK,H7,CJ,D9;C5,H6,C6,DA;C9,H4,C8,D10"
1571999416,0,13,0,"CK,CQ,CA,C2;S2,S3,S4,S5;SQ,SJ,S8,S6;C8,C4,C3,C5;C9,C7,C6,CJ;D2,D7,D8,D4;D3,D9,DJ,D5;DA,D10,DK,D6;H2,H6,H10,H3;H9,HA,S9,S7;H7,HJ,S10,SA;H4,DQ,HQ,H8;H5,C10,SK,HK"
1571999416,0,0,0,"C2,CA,C10,CK;S2,S5,S4,S3;S10,S9,S7,S6;C5,C3,C6,CJ;SQ,C4,C7,CQ;D4,D7,D2,D5;D6,DA,D3,D8;H9,SK,S8,HK;H8,SA,SJ,H10;H6,H3,HJ,H2;D10,HA,DJ,D9;DK,HQ,C8,H7;DQ,H4,C9,H5"
1571999416,0,0,0,"C10,C2,CA,CJ;SK,S4,S2,S3;C4,C6,C3,HK;HA,S8,S5,S6;DA,S9,SJ,S7;C7,CQ,C5,HQ;D3,D4,D2,D6;DJ,HJ,SQ,S10;D10,H10,SA,H6;C8,H7,CK,H4;D8,H2,H3,DK;D5,H5,H8,D9;C9,DQ,H9,D7"
1571999416,0,0,0,"CA,C2,CQ,CK;S2,S9,S4,S3;HA,SJ,S5,S6;C5,C3,SA,C4;C7,C6,H8,C8;HK,C10,H6,C9;H10,CJ,H5,SK;D2,D3,DA,D4;H2,SQ,S7,HQ;D7,D5,D10,D9;DQ,HJ,S8,H7;DJ,H9,S10,H3;D8,D6,H4,DK"
1571999416,0,0,0,"C10,C2,CQ,C8;S3,S2,S7,S4;S5,SK,S9,S10;C4,C9,C3,C7;C6,CK,C5,H9;HQ,CA,CJ,H8;D3,D7,D5,D2;D6,D8,DK,D4;S6,HJ,SA,SJ;S8,H5,SQ,H3;H2,H4,H10,DQ;H6,DA,HK,DJ;H7,D10,HA,D9"
1571999416,0,5,0,"CK,CQ,C2,CA;S6,S2,S3,S4;S9,S5,S8,SQ;D2,D3,D6,D10;D5,D4,DJ,DQ;D7,HA,DK,DA;HK,S7,S10,SK;C6,C3,C5,C4;D8,HQ,SA,H10;D9,H9,HJ,H6;H2,H3,H5,CJ;H7,C10,SJ,C8;H4,C9,H8,C7"
1571999416,0,14,0,"CK,C8,C2,CJ;S6,S2,SJ,S4;C3,SK,C4,C9;HA,S3,HQ,S5;H8,S7,H10,S8;H4,S9,H5,S10;DJ,D3,D2,D4;C6,HK,C5,SQ;D6,D5,D8,DK;H2,HJ,CA,SA;D10,H9,CQ,H3;D7,DQ,C10,H7;D9,DA,C7,H6"
1571999416,0,1,0,"C2,CJ,CQ,CK;S3,S2,S6,S4;S5,S8,S10,SK;CA,C3,C6,C4;S7,S9,SJ,SA;C10,C7,H9,C5;D2,D4,D7,D3;D5,D9,D8,DA;SQ,C9,H8,C8;H3,H6,H2,H10;D6,HQ,DJ,D10;HK,HJ,DK,DQ;H5,H7,H4,HA"
1571999416,0,0,0,"CQ,C2,C9,CA;S7,S2,S3,S4;S8,SJ,HA,S5;C6,C3,C8,C4;SK,C5,C7,C10;S9,SQ,HQ,S6;H10,CJ,H7,CK;D3,D4,D2,D6;DK,D10,D5,D9;H2,H5,DQ,H4;H9,SA,DJ,S10;H3,H6,D8,HK;H8,HJ,D7,DA"
1571999416,0,1,0,"DK,C9,CA,C2;HA,C6,C5,C3;S4,S2,SK,S8;HJ,SQ,C7,C4;D3,D8,D4,D2;D7,D10,D9,D5;S5,S3,SA,H7;H6,H10,C8,C10;H4,H9,CJ,CQ;H3,H2,HK,CK;DQ,SJ,HQ,D6;S6,S7,H8,DA;S9,S10,H5,DJ"
1571999416,0,9,0,"CA,C2,C6,CJ;S2,S8,S3,S7;S5,S9,S4,SQ;D2,D9,D4,D10;D3,DA,D5,DQ;C4,C7,C3,C5;C10,C8,SA,C9;D6,HK,DJ,HA;D7,H10,DK,HQ;SK,H8,S6,H9;D8,H5,H6,H7;H3,CK,SJ,H2;HJ,CQ,S10,H4"
1571999416,0,16,0,"C8,C2,CA,CK;SQ,S2,S7,S5;C5,C6,C10,C3;D9,DJ,D2,D5;HK,S3,S9,S6;D10,SK,D3,D6;DQ,HJ,D4,D8;DA,H6,D7,HA;H2,H4,H5,H8;HQ,S4,S10,S8;H10,C9,DK,CQ;H9,SJ,SA,CJ;H3,C7,H7,C4"
1571999416,0,18,0,"C2,C7,C10,CQ;SJ,S4,S2,S8;C3,HA,C6,C4;SA,S5,S3,SQ;CJ,HQ,SK,C5;CK,H6,HJ,C8;CA,H3,H8,C9;D2,D7,D9,D4;D3,D8,D10,D5;D6,DJ,DQ,DA;H5,H2,H7,H4;H10,S9,S6,HK;DK,S10,S7,H9"
1571999416,0,22,0,"CA,C6,C10,C2;S3,S10,S4,S2;C9,C3,C5,C8;S7,HK,S5,S6;SJ,H10,S9,S8;CQ,C4,C7,CJ;CK,H3,SA,SQ;D2,DA,D4,D3;D5,D7,D6,H9;DJ,D8,SK,H7;DQ,D9,HA,H5;H8,DK,H6,H2;HJ,D10,HQ,H4"
1571999416,0,26,0,"C8,CJ,CA,C2;S2,S3,S6,S4;S7,S9,S10,S5;C4,C3,C6,CQ;SJ,SQ,SK,S8;D6,D2,D5,D3;D8,D7,DA,D4;SA,C5,C9,HQ;HA,C7,C10,HJ;H9,H7,CK,H10;H3,H2,H4,DQ;H5,H6,H8,DJ;D9,DK,HK,D10"
1571999416,0,19,0,"C2,C5,CJ,C8;S3,S2,S10,S6;C10,C3,C6,C4;CQ,HJ,C7,SQ;D10,D2,D3,D7;DQ,D5,D4,DK;SA,D8,D6,DA;HK,S4,SK,S7;CK,H9,C9,HA;CA,H4,HQ,H5;H6,H2,H10,H3;H8,S8,D9,SJ;H7,S5,DJ,S9"
1571999416,0,13,0,"CJ,C2,CA,CQ;S4,S6,S2,S9;S5,HA,S3,S10;C10,C3,SQ,C5;D8,D5,D2,D3;D9,DJ,D6,D4;SK,C4,SA,C6;H5,C8,HQ,C7;H2,C9,HJ,H10;DA,CK,H8,H9;SJ,H4,H3,DQ;S8,H6,H7,D10;S7,HK,DK,D7"
1571999416,0,23,0,"C2,C10,CA,C4;S7,S5,S2,S3;SJ,S6,S9,S4;C5,C3,C6,HA;CJ,SQ,C7,HK;CQ,SA,C8,HJ;D4,DJ,D3,D2;D8,D5,HQ,DQ;D9,D6,H9,DA;SK,H7,H5,S8;DK,D7,H3,H10;H6,H4,CK,H2;H8,D10,C9,S10"
1571999416,0,0,0,"CA,CJ,C8,C2;S4,SK,S2,S3;C4,C7,C3,C5;C10,C9,C6,CK;S5,SA,S9,S7;D3,D2,DK,D4;S6,HA,SJ,S8;D7,D6,D5,DQ;HJ,H8,SQ,S10;H5,H3,H2,HQ;H10,D10,HK,D8;H6,DA,H9,D9;CQ,H4,H7,DJ"
1571999416,0,0,0,"CA,C2,CK,CQ;S2,S10,S3,S6;C7,C8,C5,C3;HJ,C9,C6,C4;H10,CJ,SA,C10;D3,D5,DK,D2;S4,SQ,S7,S8;D4,D8,DQ,D7;S5,HK,SJ,SK;D6,DJ,HA,D10;D9,DA,HQ,H8;H6,H7,H4,H2;S9,H9,H5,H3"
1571999416,0,4,0,"C9,C2,CK,CA;S2,S3,S5,SJ;C4,CJ,C3,C7;S4,S6,S7,SQ;C6,SK,C5,CQ;D5,D3,D2,D6;D7,D4,D8,DJ;D10,D9,DK,DA;S8,H10,S9,SA;HQ,H4,H3,H2;H5,H6,C10,HJ;H8,H7,C8,HK;H9,DQ,S10,HA"
1571999416,0,0,0,"CQ,CA,C2,CJ;S3,S2,S4,S5;S7,SQ,S6,S8;D5,D3,D2,D6;C3,C4,C5,C7;HA,D9,D4,DQ;HQ,D10,D7,DA;S10,SA,H7,S9;C6,C8,C10,SK;H10,HK,D8,HJ;H9,H8,DJ,H4;H6,CK,DK,H2;H3,C9,H5,SJ"
1571999416,0,4,0,"CQ,CA,C2,CK;S6,S3,S2,S7;SK,S4,S5,S10;C9,C3,C10,C4;HK,S8,S9,SJ;CJ,C5,SA,C7;D2,D3,D4,D9;H10,C6,HA,C8;DQ,D5,D8,DJ;H5,H4,H2,H3;H6,DA,HJ,H8;H9,D6,D10,SQ;H7,D7,DK,HQ"
1571999416,0,0,0,"C9,CA,C3,C2;SJ,S2,S3,S4;C6,C4,H10,CJ;SK,S5,S6,S9;C7,C5,H8,CQ;D2,D3,D7,D4;HK,S7,S8,HA;H6,SQ,S10,HQ;D5,D10,DA,DJ;D6,SA,DQ,DK;H2,CK,H4,H3;D9,C10,H5,H9;D8,C8,H7,HJ"
1571999416,0,0,0,"CJ,CA,C2,CQ;S5,S3,S6,S2;S8,S4,S7,S10;C10,C7,C5,C3;SJ,S9,SQ,HA;HK,C8,C6,C4;H8,SA,SK,HQ;H7,C9,CK,H5;D3,HJ,D2,D4;D5,H9,D9,D7;D6,H4,DJ,D10;DA,H2,H6,DK;D8,H3,H10,DQ"
1571999416,0,21,0,"CA,C2,C10,CK;S2,S4,SJ,S3;D6,D2,D4,D5;S7,S10,SK,S5;D9,D3,D7,DQ;S8,H7,SA,S6;H9,DA,H4,H2;C4,C3,HK,C5;HQ,DK,HJ,S9;C6,C8,H10,C7;CJ,C9,H8,SQ;D10,D8,H6,HA;CQ,DJ,H5,H3"
1571999416,0,5,0,"C2,C9,CA,CK;S6,S8,S2,S3;C4,C3,CJ,C5;S7,SK,S4,SA;SQ,H10,C6,C7;HJ,H8,C8,CQ;D2,D3,HA,D4;D8,D9,HK,D5;D10,DQ,H3,D6;DJ,DK,C10,D7;H9,DA,S10,HQ;H6,H2,S9,H4;SJ,H7,S5,H5"
1571999416,0,15,0,"C2,CA,CK,CQ;S6,S3,S2,S4;S8,S7,S10,S5;C9,C5,C3,C6;C10,H8,C4,SQ;CJ,H5,C7,SA;D2,D9,D4,DQ;HK,H4,SK,S9;H9,H3,C8,HA;D3,D10,D5,HJ;D6,DJ,D8,H10;D7,DA,DK,H7;H6,H2,HQ,SJ"
1571999416,0,7,0,"CA,SA,C2,CK;S2,S6,SK,S4;C7,HA,C3,C5;S3,S7,H9,S8;C9,HK,C4,CJ;SQ,H10,C6,CQ;DA,D4,D2,D5;DJ,D6,D3,D9;S5,S10,D10,HJ;HQ,DQ,D7,DK;H7,H2,D8,H3;S9,SJ,C10,H5;H8,H6,C8,H4"
1571999416,0,0,0,"C7,CA,C2,CQ;S2,S3,S8,S5;C5,C3,C6,CJ;S6,S4,SA,S7;SQ,C4,CK,C8;D3,D2,D4,DK;DA,D8,D5,D6;D9,D10,D7,SK;HA,C9,HJ,C10;S9,HQ,H10,S10;H8,H6,H9,SJ;H5,H2,H4,H7;DQ,H3,DJ,HK"
1571999416,0,25,0,"C9,CQ,CA,C2;S10,S7,S4,S2;SJ,HK,S8,S3;C3,C10,C8,C4;D6,D2,D5,D3;C5,HJ,CJ,C6;SQ,H8,S9,S5;D9,D8,D7,D4;DA,DK,D10,DQ;SK,H7,HA,S6;SA,H4,H9,HQ;H6,H2,H5,CK;H10,H3,DJ,C7"
1571999416,0,4,0,"CQ,C2,CJ,CA;S2,S8,S3,S5;S9,SJ,S4,S7;C4,C6,C3,C8;C5,SA,C9,C10;C7,HQ,SK,CK;D2,D5,D3,D4;DJ,D7,D6,DQ;SQ,D9,D8,DA;H2,H4,H3,H6;H5,H8,H7,H9;HK,HJ,DK,H10;S10,D10,S6,HA"
1571999416,0,17,0,"CA,CK,C2,C6;S2,S3,S10,S4;C7,C4,C3,HK;S9,S8,HA,S5;C9,CJ,C5,HQ;SK,SJ,H10,S6;C10,CQ,C8,HJ;D4,D6,D3,D2;D5,D7,D10,DJ;SA,SQ,H9,S7;D9,D8,DQ,DA;H2,H4,H6,H3;DK,H5,H8,H7"
1571999416,0,0,0,"CQ,CK,CA,C2;S4,S2,S3,S5;S10,SJ,S6,S9;SA,C4,C3,C6;H7,C5,C8,C10;D2,D5,D3,DJ;D4,D7,D10,DK;H4,HJ,S7,SK;DA,H5,H6,H2;DQ,H8,S8,HA;D9,CJ,SQ,HK;D8,C9,H9,H3;D6,C7,HQ,H10"
1571999416,0,0,0,"C9,CA,CK,C2;S6,S3,S8,S2;C7,C3,C4,CJ;S10,S7,SQ,S4;SK,C6,C5,C8;D10,D2,D6,D3;D8,D5,D9,D4;HA,D7,DA,DQ;H9,S9,SA,S5;H7,C10,CQ,HK;H3,H4,H2,H10;H6,DJ,HQ,DK;H5,HJ,H8,SJ"
1571999416,0,8,0,"CA,CQ,C2,C10;S2,S5,S3,S4;S6,S8,S9,SQ;C4,C3,C5,C6;D2,D5,D3,D8;D4,D7,D6,DK;S7,HK,S10,SK;H5,H7,H3,H2;DQ,DJ,D9,HA;SJ,H9,HJ,HQ;SA,DA,D10,H10;CJ,C8,C7,H6;H8,C9,CK,H4"
1571999416,0,2,0,"CK,C2,DA,CQ;S10,S2,S3,S4;C4,C3,HA,C5;H5,S9,S7,S5;H4,SJ,S8,S6;C9,C8,HK,C6;CJ,C10,HQ,C7;D2,D7,DJ,D4;DK,H6,H2,H3;DQ,CA,HJ,SQ;D3,D10,H10,D6;D9,SA,H9,SK;D5,H7,H8,D8"
1571999416,0,1,0,"C9,C2,CA,CQ;S4,S3,S5,S2;S10,SA,S7,S6;C4,C3,C5,C6;SK,HA,S8,SJ;D4,D3,D2,D5;H10,C8,CJ,C7;H9,HQ,S9,SQ;D7,D9,D6,D10;H3,H4,H7,H2;H8,C10,CK,HK;DJ,DQ,D8,HJ;DK,H6,DA,H5"
1571999416,0,15,0,"C2,CQ,CJ,CK;S8,S2,S3,S6;S9,S7,S4,S10;C3,HK,C4,C8;C10,H10,C5,C9;CA,H8,C6,SQ;D3,D4,D9,D2;D8,D5,D10,DQ;HQ,H7,S5,SK;H6,H4,SJ,SA;H3,DK,H2,H5;DA,D7,HA,H9;DJ,D6,C7,HJ"
1571999416,0,1,0,"C2,CK,C8,CA;C5,C3,HJ,C4;S2,S5,S4,HQ;CJ,CQ,H7,C6;D6,D5,D3,D2;S3,SQ,S6,H8;D8,DJ,D9,D4;SK,DQ,H6,D7;HK,DK,SJ,D10;H10,DA,S10,H5;H9,SA,S7,C10;H2,H3,S9,C9;H4,HA,S8,C7"
1571999416,0,4,0,"C9,C2,CQ,CA;C3,C5,SA,C4;S7,S2,S3,HA;C7,C8,SK,C6;HK,S4,S9,HJ;HQ,S5,S10,H7;H9,S6,SJ,H4;D2,SQ,D5,D3;D4,H10,D7,D6;DJ,H5,D9,D8;DK,H3,DQ,D10;DA,C10,H8,CK;H2,S8,H6,CJ"
1571999416,0,1,0,"CA,CQ,CJ,C2;S2,S4,S3,S5;C4,SQ,C7,C3;D10,D2,D4,D3;DQ,D6,DA,D5;S7,SJ,S6,H10;HK,D8,SA,D7;H5,D9,HA,DK;C9,SK,C8,C5;S8,HJ,S9,H7;H3,H9,S10,H6;CK,H8,C10,C6;H2,DJ,HQ,H4"
1571999416,0,0,0,"CA,C2,CJ,CQ;S4,S2,S3,S6;S5,S7,SA,S8;CK,C3,C4,C8;D5,D2,D3,D4;D7,D6,DJ,D8;SQ,C6,C5,HA;SK,C7,C9,HK;D10,D9,DA,H3;HQ,H10,C10,H2;H4,H5,H7,SJ;H6,H8,H9,S10;DQ,DK,HJ,S9"
1571999416,0,4,0,"C2,CK,CA,C9;S4,S5,S2,SQ;C5,SK,C4,C3;D3,DQ,D5,D2;S10,S6,S3,HK;D4,HA,DJ,D6;SA,S7,S8,H9;DK,HQ,HJ,D7;C7,H7,C6,C8;H10,H5,H8,D8;H6,H4,H3,D9;CQ,SJ,H2,D10;CJ,S9,C10,DA"
1571999416,0,19,0,"CJ,C7,CA,C2;S2,S3,S5,S6;S9,S4,SJ,S8;C6,SQ,C4,C3;D2,D3,D9,D7;DK,D4,DQ,DJ;SK,S7,HJ,SA;C8,H7,H9,C5;C10,D10,H6,C9;H8,D8,H2,H5;H10,D6,H3,HK;HA,D5,H4,CQ;HQ,S10,DA,CK"
1571999416,0,6,0,"CA,CK,C9,C2;S4,S7,S2,SQ;DQ,D2,D3,D5;D10,D4,D6,D9;S6,SA,S3,SK;HA,D7,D8,DK;C3,C4,H5,C7;CJ,C5,H4,C8;S8,HJ,S5,HK;SJ,H8,S9,HQ;CQ,C6,H2,C10;H6,H3,DJ,H7;H9,DA,S10,H10"
1571999416,0,14,0,"C2,CA,C9,CQ;S3,S4,S2,S6;S5,S8,S7,S9;SQ,SJ,HA,S10;D7,D2,D3,D8;DJ,DQ,D4,D9;H9,SA,H8,SK;C3,C6,H5,C5;C4,C7,H4,C8;C10,HQ,H2,CJ;DA,H3,D10,H6;DK,H10,D6,H7;CK,HJ,D5,HK"
1571999416,0,8,0,"CK,CJ,C2,C8;S5,S2,S9,S3;S6,S4,S10,SJ;D7,D9,D2,D3;C3,C4,C7,HA;C5,C6,C9,HK;CQ,SK,C10,HJ;S7,H7,SQ,H8;SA,H5,CA,DQ;DK,DA,D8,D4;H10,H2,H6,D10;S8,H4,H9,D6;HQ,H3,DJ,D5"
1571999416,0,11,0,"C2,CA,C3,C10;S5,S7,S3,S2;S6,S8,S4,S10;C4,C5,SQ,C8;C6,CJ,HK,C9;C7,CK,HQ,SK;D3,D2,D5,D8;D6,D4,D9,D10;DA,D7,DQ,DJ;DK,HA,HJ,H10;SA,S9,H8,H6;CQ,H5,H7,H4;H9,SJ,H3,H2"
1571999416,0,0,0,"C2,CQ,CK,CA;S8,S5,S3,S2;SJ,S6,S4,S9;C4,C6,C3,C10;D2,D3,D6,D4;HQ,SQ,S7,SA;D5,D8,D9,D7;D10,HA,DQ,DJ;H7,HK,S10,H10;H6,HJ,SK,H9;C5,CJ,C8,H4;DK,H3,H8,H2;C7,H5,C9,DA"
1571999416,0,0,0,"C2,CA,CK,C9;HJ,S5,S3,S2;H7,S7,S4,S6;H4,S10,HA,S8;H2,SJ,HK,S9;C4,C3,C7,SQ;D2,D6,D3,DA;D4,DQ,H10,D7;D10,SK,H9,H6;D8,SA,H8,H5;C5,C6,C8,DK;C10,HQ,CJ,DJ;D5,H3,CQ,D9"
1571999416,0,2,0,"C7,CJ,CK,C2;S3,S2,S4,S8;C3,C4,C6,C8;SK,C5,C10,C9;S10,S5,S6,HA;D7,D4,D2,D6;DK,HK,D3,D10;H2,H4,SQ,H8;HQ,H10,D5,DJ;HJ,H6,D8,DQ;H7,SJ,SA,CQ;H5,S9,DA,CA;H3,S7,D9,H9"
1571999416,0,0,0,"CJ,CA,C2,CQ;S3,S5,S2,SQ;C4,C8,C3,C6;SA,C10,C5,C9;SK,CK,C7,HK;H9,D5,D2,D3;H7,DJ,D9,D4;H4,DQ,D10,D6;S4,S9,S6,HQ;H2,H3,H5,HJ;SJ,HA,DA,D7;S7,H8,S10,DK;S8,H6,H10,D8"
1571999416,0,0,0,"C7,CK,CA,C2;S4,S6,S2,S3;S10,S8,S5,S7;SJ,SA,S9,HQ;C6,C3,CJ,C5;D3,D7,D2,DA;SQ,C4,HA,CQ;D6,D10,D4,D8;D9,DK,D5,DJ;SK,C8,HK,HJ;H8,C9,H9,H10;H6,C10,H4,H7;H3,H5,DQ,H2"
1571999416,0,9,0,"C2,CK,C10,CJ;S2,S3,S6,S4;C3,C8,C4,C5;S7,S5,SA,S9;CQ,HQ,C7,C6;SJ,S8,HA,SQ;CA,H6,HJ,C9;D4,DK,D2,D3;D6,D5,H10,D7;DA,D8,H9,D10;SK,S10,H8,HK;H4,DJ,H2,H3;H5,D9,H7,DQ"
1571999416,0,0,0,"CA,CK,C6,C2;S4,S2,S7,S9;S5,S3,S8,SJ;C3,C8,C4,C7;S10,S6,SK,SQ;D7,D4,D2,D5;D8,DK,D3,D6;HQ,D10,D9,SA;HJ,DJ,DA,HA;CQ,H4,H2,H3;CJ,DQ,H9,H10;C9,H6,H5,H8;C5,HK,H7,C10"
1571999416,0,1,0,"C10,C2,CA,CQ;S4,S5,S2,S9;C8,C3,C5,C4;S6,S10,S3,SQ;C6,C7,CK,C9;D2,D3,D8,D4;D5,SA,D9,D6;SK,SJ,S7,HK;D7,HQ,HA,D10;DA,HJ,H10,CJ;DK,H6,H2,H3;DQ,H7,H5,H4;DJ,H8,S8,H9"
1571999416,0,3,0,"CK,C2,CA,C5;S5,SJ,S2,S4;C3,C6,C9,HQ;S7,SA,S3,HJ;C4,C7,C10,H10;S8,HA,S6,H6;C8,CQ,SQ,H3;DQ,D4,D2,D6;CJ,H9,SK,DK;H4,H2,H7,D10;HK,D5,D3,D7;H8,DJ,S10,D8;H5,DA,S9,D9"
1571999416,0,23,0,"C2,CQ,CJ,CA;S2,S7,S8,S3;S5,HA,SJ,S4;C6,C3,C4,CK;C9,C10,C5,C7;D5,D4,D2,D3;S6,HJ,HK,SA;D8,D6,H8,D7;S9,H9,H7,HQ;S10,DA,H4,H10;SK,DQ,H3,H5;SQ,DJ,H2,DK;H6,D9,C8,D10"
1571999416,0,1,0,"C7,CK,CA,C2;S3,S10,S7,S2;HA,C3,CQ,C4;S5,SA,S8,S4;H9,C6,SQ,C5;D6,D2,D3,D5;D7,HK,D4,D9;DQ,HQ,D8,D10;S6,HJ,SK,S9;H7,H5,DJ,DA;H6,C10,H10,C8;H4,CJ,H8,C9;SJ,H3,DK,H2"
1571999416,0,16,0,"C5,C2,CA,CK;S7,S6,S2,S3;S8,SK,S9,S4;C4,C3,CJ,C7;S10,HK,SJ,S5;SA,C6,C10,C9;D7,D4,D5,D2;DJ,D6,D8,D3;DK,D9,DQ,SQ;H2,H6,H3,H4;HA,D10,DA,HJ;H5,CQ,H9,H7;HQ,C8,H10,H8"
1571999416,0,5,0,"CA,CK,C8,C2;S3,S2,S4,S10;C3,C5,C7,C10;C4,C6,SQ,CJ;SK,C9,SA,CQ;D2,D3,D5,D4;D7,D9,D10,D6;HA,H9,DJ,D8;HK,H8,DQ,DK;H7,H2,H3,H4;S5,S7,H10,HQ;S6,S8,H6,HJ;SJ,S9,DA,H5"
1571999416,0,13,0,"CK,C2,C10,C3;S4,S8,S2,S3;SJ,S10,S5,S6;C6,C7,C4,HA;C8,CJ,C5,HK;CQ,CA,C9,H6;D4,D5,D3,D2;D6,D7,D10,D8;SK,SQ,S9,S7;D9,DA,HQ,DQ;SA,H4,H8,H2;DK,H7,H9,H3;DJ,HJ,H10,H5"
1571999416,0,10,0,"CJ,CA,C2,CK;S10,S2,S5,S3;SJ,S6,SA,S4;C4,SQ,C5,C3;C6,HQ,C8,C10;C7,H9,HK,CQ;D6,D2,D5,D9;DK,D3,D10,DJ;SK,H8,HJ,S7;C9,DA,H7,H4;H5,D8,H2,DQ;H10,D7,H3,S9;HA,D4,H6,S8"
1571999416,0,0,0,"C2,CK,C10,C9;S5,S4,S2,S7;H6,S8,S3,S10;C4,C3,C5,C6;D2,D6,D7,D4;DK,SJ,S6,SQ;D3,D8,D10,DQ;D5,DJ,HK,DA;D9,H9,S9,SK;CA,H8,HQ,SA;CQ,H2,H5,H4;C8,H3,H7,HJ;C7,CJ,H10,HA"
1571999416,0,1,0,"C2,CK,CA,C9;C4,C6,C5,C3;S3,S5,SQ,S2;C7,CJ,C8,HA;DJ,D2,D5,D3;S4,S6,SA,S8;CQ,SK,C10,H9;S7,HQ,HK,S9;HJ,D9,D6,D4;H10,D10,D7,DK;S10,H3,H8,SJ;H4,DA,H2,H6;H5,DQ,D8,H7"
