1571999055,0,3,3,"CQ,C2,CJ,CA;S8,S3,S2,S10;SQ,C6,C4,C3;HK,C9,C5,C7;HQ,C10,H10,C8;D6,D2,D3,D8;D9,D4,D7,DJ;S9,S4,S5,SK;H9,S6,S7,SA;H4,HJ,H8,CK;DA,H7,H2,H3;DQ,D5,D10,HA;DK,SJ,H6,H5"
1571999055,0,14,3,"C2,CK,CA,C10;C8,C6,C3,C5;S2,S4,SA,S3;CJ,CQ,C4,C7;S6,S5,HJ,S7;SJ,S10,H5,S8;D5,D4,D2,D10;SK,SQ,DA,S9;D9,D7,D3,DJ;H7,HA,D6,DQ;H2,H3,DK,H8;H4,H9,D8,H10;H6,HQ,C9,HK"
1571999055,0,18,3,"CK,C2,CA,CJ;C5,C3,C7,C9;S2,S3,SA,S6;C6,C4,CQ,SK;DQ,D4,D5,D2;S5,S4,HA,HK;S7,S8,H3,HQ;S10,S9,DA,H9;C10,C8,DK,H8;SQ,SJ,D10,H4;H2,H5,D9,DJ;H6,H7,D8,D7;H10,HJ,D6,D3"
1571999055,0,0,3,"SA,CK,C2,CA;S4,S5,S2,S3;S6,S10,S8,S7;HJ,C3,C4,C5;H9,C8,C6,C7;H6,C10,C9,CJ;H4,SQ,H10,CQ;D2,D6,D4,D8;D3,D7,D5,DJ;D9,SK,DQ,DA;H3,H7,H5,H2;D10,H8,DK,HK;SJ,HQ,S9,HA"
1571999055,0,6,3,"C10,CK,CA,C2;S3,S4,S6,S2;S5,SQ,S7,SJ;C6,C7,C4,C3;C8,CQ,C5,CJ;D7,D2,D5,D3;D8,D6,HQ,D4;D9,D10,H9,DQ;DK,DJ,H8,DA;H3,H4,H7,H2;S10,SK,S8,HJ;HA,H10,C9,H5;SA,HK,S9,H6"
1571999055,0,2,3,"C2,CA,C10,CK;S6,S4,S3,S2;S9,S5,S7,SQ;D3,D4,D5,D2;C4,C5,C3,CQ;D7,DJ,D6,D8;SJ,S8,SA,HQ;C7,SK,C8,C6;D9,H8,DQ,D10;DA,H5,DK,HJ;C9,H3,HA,CJ;H4,H2,H10,H7;H6,S10,HK,H9"
1571999055,0,0,3,"CA,CQ,C2,C7;S3,S6,S5,S2;S4,S7,S9,S8;C8,C3,CJ,C5;C9,C4,CK,SQ;D2,D9,D4,D3;D7,DQ,D5,D6;S10,SJ,HJ,HA;SK,SA,H9,HQ;HK,C6,H5,H8;H6,C10,H2,H7;H3,H4,DA,DJ;D8,H10,DK,D10"
1571999055,0,3,3,"C2,CJ,CA,CK;S7,S5,S6,S2;S10,SA,S8,S3;HJ,C6,C3,C4;H8,C8,CQ,C5;H5,H10,SJ,S4;D3,D2,D5,D10;H3,H4,SK,S9;D7,D4,DJ,SQ;DA,H2,H6,HQ;DK,C9,HK,C7;D9,D6,H9,HA;DQ,D8,H7,C10"
1571999055,0,0,3,"CJ,C2,CA,C9;S3,S5,S2,S4;C3,C6,C4,HK;C5,CQ,C8,H8;C7,CK,SA,H6;D4,D2,DK,D3;D8,D6,DJ,D5;S6,SQ,SK,S7;DA,H2,H3,H4;C10,D7,HA,D9;S10,HQ,H10,D10;S9,HJ,H9,DQ;S8,H7,H5,SJ"
1571999055,0,24,3,"C2,D8,CA,CJ;S6,S2,SJ,S4;C4,HA,CQ,C3;D5,D4,D3,D2;C8,HQ,SQ,C5;C9,H9,HK,C6;CK,H8,HJ,C7;D9,D6,D7,DQ;SK,S3,H6,S8;D10,H4,DK,SA;H10,S10,H2,H7;DJ,S7,H5,C10;DA,S5,H3,S9"
1571999055,0,2,3,"C10,CA,C2,CQ;S3,S10,S4,S2;C4,C5,CJ,C3;S6,SQ,S7,S5;SA,C7,C6,C8;D3,D2,D7,DJ;D5,D4,D8,DK;S9,H6,S8,SJ;H2,DA,H3,H4;H7,DQ,H5,H8;H9,D6,H10,HJ;HK,CK,SK,HQ;D9,C9,D10,HA"
1571999055,0,7,3,"C2,DK,CK,CQ;S3,S2,S6,S5;C7,HK,C3,C4;S7,S4,SQ,S10;CJ,H8,C5,C6;D5,D3,D4,D2;S8,S9,HA,SK;CA,H4,C9,C8;SA,SJ,DA,HQ;H6,H2,DQ,H5;H7,H3,D8,H10;HJ,D9,D6,D7;H9,DJ,C10,D10"
1571999055,0,14,3,"C2,CK,C10,C9;S7,S10,S2,S3;HA,SJ,S4,S6;C4,C3,C5,C7;H10,HJ,S5,S8;DA,D4,D2,D3;CQ,CJ,C6,SQ;CA,H8,C8,SK;D10,D6,D7,D5;DK,D8,DQ,D9;H3,H5,HQ,H2;H9,H7,S9,HK;H4,DJ,SA,H6"
1571999055,0,1,3,"C2,C7,CA,CK;S4,S2,SJ,S3;C4,C6,C3,C5;S8,S5,HA,S6;S10,SQ,HK,S7;D3,D4,D2,D5;DK,D8,D6,D10;C9,SA,CQ,C8;HQ,DJ,D7,SK;H8,DA,D9,H6;H3,H5,HJ,H2;H4,H10,DQ,C10;CJ,H7,H9,S9"
1571999055,0,20,3,"CK,C2,SK,CA;S9,S5,S3,S2;C7,C3,SQ,C4;CQ,C5,HA,C6;D5,DK,D2,D4;D10,D9,D3,D6;DQ,SA,D7,DJ;DA,HQ,D8,HJ;H6,H2,H4,H5;H7,H3,H8,CJ;HK,S6,S4,S7;H10,C9,S8,S10;H9,C8,SJ,C10"
1571999055,0,18,3,"CA,C4,CK,C2;S6,S3,S2,S9;C7,SQ,C3,C5;D4,D6,D2,D3;S7,S4,SA,H8;C10,SK,C6,C9;DA,HA,D5,D7;S8,S5,HQ,H4;SJ,S10,H9,DQ;CQ,H10,C8,CJ;H2,H3,H6,D10;HK,H7,DJ,D8;HJ,H5,DK,D9"
1571999055,0,0,3,"C10,C2,C8,CQ;S3,S2,S5,SJ;C4,CK,C5,C3;S4,S8,SA,SQ;C7,CA,C6,C9;D8,D6,D2,D3;DA,D10,D7,D4;S6,S9,HA,HJ;SK,DK,D9,D5;S7,S10,HQ,H4;H6,H8,H2,DQ;H7,H9,H3,DJ;H10,HK,H5,CJ"
1571999055,0,2,3,"C9,CK,C8,C2;S8,S6,S5,S2;S9,S10,SK,S3;C5,C3,C6,C4;D2,D4,D6,D3;D9,DJ,D7,D5;SQ,C7,HA,CQ;D10,HK,D8,DQ;SJ,HQ,HJ,S4;H2,H5,H4,H8;H10,H9,H6,S7;H7,CJ,DA,SA;H3,C10,DK,CA"
1571999055,0,0,3,"C10,C2,CA,CJ;SJ,S6,S2,S4;C3,CQ,C4,C5;HA,S7,S3,S8;H10,S10,S5,S9;H9,C8,C6,C9;D5,D3,D6,D2;H6,SQ,C7,SK;H4,SA,CK,H8;D9,D8,D7,D4;DJ,HK,DQ,D10;DA,H5,HJ,H2;DK,H7,HQ,H3"
1571999055,0,1,3,"C2,CJ,CA,C9;S2,SK,S5,S6;C6,C5,CK,C3;S3,SA,S9,S8;CQ,C10,H6,C4;S4,HQ,SJ,S10;SQ,D2,D3,D9;HK,D6,D4,D10;HJ,D7,D5,DA;H10,H9,H3,C7;H7,H8,H2,C8;H4,DK,DJ,H5;S7,DQ,D8,HA"
1571999055,0,11,3,"C2,C10,CA,CK;S2,S4,S3,S8;HQ,S5,S6,S9;H10,S7,S10,SJ;C5,C3,CJ,C7;D2,D3,D5,D4;D6,SQ,D8,D7;D10,SK,D9,DJ;H6,H4,H3,H2;DA,HK,DQ,HA;C6,C4,SA,H8;C9,C8,HJ,H7;CQ,H9,DK,H5"
1571999055,0,0,3,"C10,CA,C2,CK;S2,S4,S3,S10;C6,C3,C4,C7;C8,C5,HQ,CQ;D5,D6,D8,D2;S6,S7,S5,SQ;D10,D7,DQ,D3;DK,H9,DA,D4;SA,S8,S9,SK;C9,CJ,H7,HA;H8,H2,H3,HK;HJ,H6,H5,D9;H10,H4,SJ,DJ"
1571999055,0,0,3,"C7,C2,C6,C10;C4,C8,SK,C3;S2,S3,S4,HA;S5,S8,S6,HK;SA,CJ,HJ,C5;H5,CQ,H8,C9;H2,CK,H3,HQ;DA,CA,DJ,H7;D2,D4,D7,D3;S10,SQ,S7,H6;DK,H4,D6,D9;DQ,H9,SJ,D8;D10,H10,S9,D5"
1571999055,0,4,3,"C10,CA,C2,CK;S2,S7,S4,HJ;S3,S8,S5,H9;C5,C3,C4,CQ;D2,D4,DA,D3;S6,SQ,SJ,H7;C6,C9,C7,H6;DQ,D5,SK,D6;S9,SA,HQ,DK;HK,D10,H5,D7;H4,H2,H3,DJ;S10,HA,CJ,D9;H8,H10,C8,D8"
1571999055,0,18,3,"CK,C7,C2,C9;S5,S4,S2,S3;S8,S10,S6,S7;C10,C5,C3,C4;CJ,SK,CQ,C6;SQ,HJ,S9,HQ;D5,D2,DK,D3;D6,D4,DA,D7;HA,H10,SJ,H7;HK,H9,SA,H4;H6,H8,CA,C8;H5,D9,H2,DQ;DJ,D8,H3,D10"
1571999055,0,0,3,"CA,C7,C8,C2;S8,S3,S2,S7;S9,S4,S5,SJ;C4,SA,C3,C5;C6,SK,HA,C9;C10,HK,HJ,CK;D4,D3,D7,D2;HQ,H10,S6,SQ;D5,D10,DJ,D6;H4,DK,DA,D8;H3,H7,S10,H8;CQ,H2,H5,DQ;CJ,H6,H9,D9"
1571999055,0,26,3,"CA,CQ,CJ,C2;S2,S6,S3,S4;S9,SJ,S7,S5;C4,C6,C5,C3;C7,C8,SQ,CK;D5,D6,D2,D4;D7,D8,D3,D10;SA,D9,DQ,DJ;H9,HJ,DK,DA;H6,H10,S8,S10;H2,H7,HK,SK;C10,H4,H3,H8;C9,H5,HQ,HA"
1571999055,0,2,3,"CJ,C2,C10,CK;C3,CQ,C6,C4;S2,S5,S3,SK;C5,CA,SQ,C7;D2,D3,DA,D5;D4,D9,D6,DQ;S4,S6,S8,SA;C9,HA,HK,C8;D7,DK,D8,HQ;S7,SJ,HJ,H9;DJ,H2,H3,H6;S10,H5,H4,H7;S9,H10,D10,H8"
1571999055,0,0,3,"CA,CQ,C2,C10;S7,S3,S2,S4;S8,S5,SQ,S6;CJ,C4,C6,C3;D2,DA,D4,D3;SK,C9,CK,C5;D5,D7,D8,DQ;D6,DK,D9,D10;SJ,SA,HA,S9;H3,H2,H4,H10;HK,H8,HJ,S10;HQ,H6,H7,C7;H9,H5,DJ,C8"
1571999055,0,18,3,"C2,CQ,C10,CA;SQ,S6,S2,S3;C4,C6,C3,CJ;C8,SA,C5,CK;D4,DK,D6,D2;D5,DA,D7,D3;HK,S8,S7,S4;HJ,SK,HQ,S5;DQ,H2,H5,H3;D8,HA,D9,H9;C9,H10,C7,SJ;D10,H6,H8,S10;DJ,H4,H7,S9"
1571999055,0,17,3,"C2,CK,C5,CA;S5,S3,S10,S2;C8,C6,C4,C3;C10,CQ,H10,C7;SQ,S6,H9,S4;CJ,H2,H7,C9;D8,D4,D2,D3;D9,D6,D7,D5;SK,S7,H6,SJ;H4,DA,H3,HQ;HK,DK,D10,DJ;HJ,S8,H5,SA;H8,S9,DQ,HA"
1571999055,0,5,3,"CK,CA,C10,C2;S5,S7,S4,S2;S6,S8,S9,S3;C7,C4,C3,CJ;SJ,SQ,HA,S10;D3,D2,DQ,D4;D10,D5,D9,D6;DA,D7,H10,D8;SA,HJ,H6,SK;CQ,H8,C5,HK;H2,H4,C9,H7;HQ,DJ,C8,DK;H3,H5,C6,H9"
1571999055,0,1,3,"C2,C8,C10,CQ;S3,HK,S4,S2;S7,HQ,S5,S8;SA,H9,S6,S9;C3,C4,C9,CJ;HA,H7,S10,SJ;D2,D3,D6,D7;D9,D4,D8,D10;H10,D5,DQ,DJ;H3,DA,SK,HJ;CA,DK,SQ,H8;CK,C6,H5,H2;C7,C5,H6,H4"
1571999055,0,14,3,"CJ,CK,CA,C2;S6,S5,S2,S4;C7,HA,C4,C3;D3,D2,D5,D10;SQ,S8,S3,S7;D8,D4,DQ,DJ;SA,DA,C6,C5;HK,D9,C8,SK;H9,D7,C9,HQ;H7,D6,C10,HJ;H6,SJ,CQ,H10;H3,S10,H5,H2;DK,S9,H8,H4"
1571999055,0,24,3,"CA,C10,CK,C2;S5,S2,S6,S4;S9,S3,S10,S7;SK,SQ,SJ,S8;C6,C3,C4,C5;C7,SA,C8,CQ;D2,D4,DQ,D3;CJ,H7,C9,HA;D6,DJ,HK,D5;D8,DK,H10,D7;HJ,H2,H6,H4;D10,H5,H9,D9;DA,H3,H8,HQ"
1571999055,0,3,3,"CA,CK,C2,C7;S3,S2,S5,S6;HA,S4,S9,S7;C3,C4,CQ,C5;D3,D6,D5,D2;HK,S8,SQ,S10;DQ,D7,D8,D4;C8,C6,SK,H10;C10,C9,H9,H4;H5,H2,H8,H3;HQ,SA,D9,D10;HJ,H7,DK,DJ;H6,CJ,DA,SJ"
1571999055,0,21,3,"CA,CK,C2,C8;S4,S3,S8,S2;C9,C5,C4,C3;CJ,C7,C10,C6;CQ,SQ,SK,SA;D5,D8,D2,D4;H8,S5,HJ,S6;D10,HK,D3,D6;DJ,HQ,D7,DA;H7,S7,H10,SJ;H6,H2,H3,H5;DQ,S10,D9,HA;DK,S9,H4,H9"
1571999055,0,1,3,"C9,CA,CQ,C2;S2,S10,S5,S3;S4,SJ,S7,S6;C5,C10,C3,CJ;SK,HJ,S9,S8;C6,H9,C4,CK;D3,D2,D6,DK;H8,DQ,H10,SA;H7,DJ,H6,SQ;H3,D10,H4,H2;D5,D4,D7,HA;C8,D8,DA,HK;C7,D9,H5,HQ"
1571999055,0,1,3,"CQ,CK,CA,C2;S4,S2,S6,S10;C7,CJ,C5,C3;S5,S3,SQ,H10;C9,SA,C6,C4;D7,D2,D3,D5;DQ,D4,D6,D8;DA,D10,D9,H9;S7,S9,SK,H6;H8,HJ,H2,H3;HK,DJ,HQ,H5;SJ,DK,H7,C10;S8,HA,H4,C8"
1571999055,0,18,3,"CA,C2,CQ,C9;S7,S2,S4,S3;C3,C5,SA,C4;H9,S5,S6,SJ;C6,HA,SK,C7;C10,H2,HK,C8;CJ,DA,H10,SQ;CK,D10,H7,HQ;D2,D9,D6,D3;D5,D8,D7,D4;H8,S8,H4,HJ;H5,S9,H3,H6;DJ,S10,DK,DQ"
1571999055,0,14,3,"C2,CJ,CK,CA;S8,S2,S4,S5;C4,C3,C7,C8;SA,S3,S7,S9;C5,C9,C10,CQ;HA,S6,HQ,S10;DJ,D2,D3,D6;C6,SK,HJ,SQ;H2,H4,H7,H6;HK,D5,D4,D10;H10,D8,D7,DQ;H3,DA,DK,H8;H5,SJ,D9,H9"
1571999055,0,2,3,"CA,CK,C2,CQ;S4,S5,S2,S8;C3,C4,SA,C5;C6,C7,HJ,C9;C8,C10,H7,CJ;D4,DK,D3,D2;D5,DA,D7,D6;S6,SK,S3,HA;S7,SQ,S9,HQ;H2,H5,H3,H9;DQ,HK,DJ,D8;SJ,H10,S10,D10;H4,H8,H6,D9"
1571999055,0,19,3,"C2,C3,CQ,CA;S9,S2,S3,S4;C6,SQ,C5,C4;D4,D2,D3,D5;D6,DJ,D9,D7;SK,S5,S7,SJ;D8,SA,D10,DQ;HQ,HA,DK,DA;H7,H3,H9,H2;CK,S6,S8,H10;C8,HK,C7,H8;C10,H4,C9,H6;CJ,S10,HJ,H5"
1571999055,0,15,3,"CA,C2,CK,CQ;S4,S2,S3,S5;S9,S8,S6,S7;C4,C7,C9,C3;HA,S10,SJ,SA;C5,C8,C10,C6;D6,D7,D3,D2;DQ,D10,D5,D4;CJ,HJ,SQ,H6;DA,DK,SK,D8;H3,H10,H5,H2;H4,H7,HQ,DJ;H8,H9,HK,D9"
1571999055,0,6,3,"C2,DK,CK,CA;S5,SJ,S9,S2;D5,D3,DA,D2;C6,HQ,C3,C4;S6,H9,SA,S3;C10,H7,C7,C5;S8,H3,HK,S4;S10,DQ,H10,S7;D10,D6,H6,D4;H4,DJ,H2,HA;HJ,D9,C8,CQ;H8,D8,CJ,SK;H5,D7,C9,SQ"
1571999055,0,0,3,"C2,CK,CA,C8;S2,S3,S5,S4;S8,S6,S7,SJ;C4,C5,SQ,C3;D4,D6,D2,D5;DA,D8,D3,DQ;S9,SK,S10,HQ;HK,SA,H10,H7;C9,CJ,DK,C6;C10,CQ,DJ,C7;H3,H2,D10,H4;H8,H9,D9,H5;HJ,HA,D7,H6"
1571999055,0,20,3,"C2,CA,C9,C4;SJ,S4,S6,S2;CK,C3,C5,SK;D2,D4,D6,D5;SQ,S5,S7,S3;D3,D8,D9,HA;D7,DJ,DK,HQ;H9,DA,S10,S8;H8,CQ,SA,S9;H6,C6,C7,HJ;H5,CJ,H2,H4;D10,C10,HK,H10;DQ,C8,H3,H7"
1571999055,0,8,3,"CA,C10,CQ,C2;S2,S6,S3,S5;S7,S8,S4,SK;C3,C9,C4,C5;SJ,S10,S9,HK;C8,SA,H9,C6;CK,HA,H7,C7;D2,D3,D5,D4;D6,D10,D8,D7;D9,DQ,DJ,HJ;SQ,DK,DA,H8;H5,H2,H3,H4;H10,HQ,H6,CJ"
1571999055,0,13,3,"CQ,CA,C6,C2;SQ,S5,S2,S6;D3,D4,D6,D2;C3,C4,C5,HA;D5,D10,D8,DQ;SA,SJ,S3,S7;D7,DJ,D9,HK;H2,SK,S4,S10;C7,C8,H7,H10;C9,CK,H6,H9;DA,H3,DK,H4;CJ,HJ,S9,H5;C10,HQ,S8,H8"
1571999055,0,18,3,"CK,C2,SA,CA;S2,S3,S5,S4;SJ,S6,S8,S7;C3,C6,HA,C5;SQ,S9,HK,H10;D7,D3,D2,D5;D8,D4,D6,D9;HQ,SK,D10,DJ;H8,HJ,DQ,DK;H5,H6,H9,DA;C4,C7,H7,C9;CJ,C8,H3,C10;H4,S10,H2,CQ"
1571999055,0,0,3,"C3,CK,CJ,C2;S2,S3,S6,S9;SK,C8,C4,C6;SJ,S4,S7,SQ;HA,CQ,C5,C9;D2,D4,D8,D3;HK,SA,C7,CA;HQ,DJ,D5,D9;HJ,S5,S10,H10;H8,H9,C10,DA;H6,H7,D6,D10;H4,H3,D7,DQ;H2,S8,H5,DK"
1571999055,0,4,3,"C2,CJ,CA,C7;S9,S2,S7,S5;S10,S3,HK,SJ;C6,C3,C9,C4;C8,C5,CK,SA;D7,D3,D5,D2;CQ,C10,HQ,H8;DA,D4,D6,D9;SK,S4,H10,H6;H3,HJ,H2,H5;HA,S6,H7,DQ;H9,S8,DK,DJ;H4,SQ,D8,D10"
1571999055,0,1,3,"CK,CQ,C7,C2;S4,S5,S2,S3;S7,S9,S6,S8;SA,SJ,S10,HK;C4,C6,SQ,C3;C9,CJ,SK,C5;D6,D2,DA,D3;D7,D8,D10,D4;H4,H8,H2,D9;DJ,DQ,HA,D5;H5,H9,H3,CA;H7,HJ,H6,C10;DK,HQ,H10,C8"
1571999055,0,11,3,"C2,CA,CJ,CQ;S3,S4,S2,S8;C9,C5,C4,C3;S5,S7,S6,SK;C6,C10,SQ,C7;C8,CK,HJ,H8;D2,D6,D4,D3;D9,DA,D8,D5;SJ,S9,S10,H7;SA,HQ,H6,H3;H9,H4,H2,DQ;HK,H5,DK,DJ;HA,H10,D10,D7"
1571999055,0,7,3,"C2,CK,CA,CQ;S9,S3,S5,S2;SJ,S6,S8,S4;D2,D5,D4,D7;SQ,C5,C4,C3;D3,DJ,DK,D8;HK,S7,SK,SA;H10,C6,C9,C10;D6,HJ,HA,D9;D10,H4,HQ,DA;H6,C8,H2,H3;DQ,C7,H7,H8;H9,S10,CJ,H5"
1571999055,0,5,3,"CA,C2,CQ,CK;S2,S7,S3,S5;HK,S8,S4,S9;HQ,C4,C5,C3;HJ,S10,S6,SQ;DK,D3,D2,D4;D7,DQ,D5,SA;D9,DA,D6,SK;H10,SJ,H2,H6;H4,H3,D10,CJ;DJ,HA,D8,C9;H7,H5,C10,C7;H8,H9,C8,C6"
1571999055,0,0,3,"C10,C2,CA,CQ;S6,SK,S3,S2;C3,C6,C5,C4;HK,C7,C8,SQ;D6,D9,D7,D2;D8,D10,DQ,D3;S8,SA,S10,S4;DJ,DA,HA,D4;H2,H3,H5,DK;HQ,HJ,C9,D5;H7,H10,CJ,S9;H4,H9,CK,S7;SJ,H6,H8,S5"
1571999055,0,17,3,"CJ,C2,C9,CA;S3,HA,S2,S4;S5,H6,S7,S6;S8,H4,S9,S10;SK,DK,SA,SJ;C4,C3,C6,C10;D3,D8,D2,D4;C7,C5,HK,SQ;D6,D10,D7,D5;DQ,D9,DJ,DA;H2,CK,H3,H5;H9,CQ,H8,H7;H10,C8,HQ,HJ"
1571999055,0,14,3,"C2,CQ,C10,CA;S9,S3,S2,S4;S10,S6,S5,S7;C4,C5,HA,C3;C6,C7,HK,C8;SQ,HJ,S8,SJ;C9,CJ,H6,CK;D3,D2,D4,D5;D7,DQ,D6,D8;H3,H2,H5,H8;SA,H9,DJ,D9;HQ,H7,DK,D10;H10,H4,DA,SK"
1571999055,0,1,3,"C2,CJ,CQ,CK;S5,S3,S2,S4;S6,S8,HQ,S10;D3,D6,D5,D2;S7,SJ,HJ,SA;DK,D10,DQ,D4;S9,SQ,H7,H10;SK,DJ,H6,D7;HA,DA,H3,D8;C5,C3,C7,H5;CA,C4,C8,H4;H8,H9,C10,H2;HK,C6,C9,D9"
1571999055,0,2,3,"C2,C10,CA,CQ;S5,S2,S7,S10;C3,C4,C7,C6;S6,S3,S8,SA;SQ,C5,CJ,C8;HJ,C9,CK,HK;D2,DK,D3,D4;S9,S4,HA,H8;D6,SK,D8,D5;D7,HQ,DQ,DJ;DA,H5,H3,H2;D10,SJ,H9,H6;D9,H10,H7,H4"
1571999055,0,3,3,"C6,CA,C2,CQ;S6,S2,S5,S3;S7,S4,S9,SA;HQ,C5,C8,C3;HJ,CJ,C10,C4;D2,D6,D3,D4;DK,D10,D5,D8;S8,SQ,HA,H10;H8,DJ,D7,D9;S10,SK,HK,H5;H3,H4,DA,H2;H7,H6,DQ,C9;SJ,H9,CK,C7"
1571999055,0,15,3,"CA,C2,C6,CJ;S2,S7,S5,S3;S4,S9,HA,S6;S8,SJ,HJ,S10;C7,C3,C5,C4;C9,CQ,H8,C8;C10,CK,H5,SK;D3,D7,D2,D9;D4,DK,D8,DJ;SA,SQ,H4,HK;D5,HQ,D10,DA;DQ,H6,H2,H7;D6,H10,H3,H9"
1571999055,0,0,3,"CQ,CJ,C7,C2;C6,C10,C3,C5;HK,S2,S3,S8;H10,S4,S5,S9;H7,C9,C4,C8;H5,S6,S10,HA;D2,D8,D5,D6;H4,S7,SQ,DA;D3,SK,D9,D7;H2,SJ,SA,DQ;DK,H3,H8,D10;DJ,H6,HJ,CA;D4,H9,HQ,CK"
1571999055,0,21,3,"CA,C9,CJ,C2;S2,S4,SJ,S3;C5,C7,C8,C3;D2,D8,D4,D6;S5,S6,HJ,S7;SQ,S8,H10,S10;CQ,SA,H7,C4;CK,SK,H5,C6;D3,DA,D5,D9;D7,DJ,D10,HK;HA,S9,H3,H8;H9,H6,H2,H4;DK,HQ,DQ,C10"
1571999055,0,0,3,"C2,CA,CJ,C5;S2,S6,S5,S3;C6,C8,C7,C3;C9,C10,SK,C4;SQ,CQ,HA,HJ;HQ,CK,H7,H9;D2,D3,DA,D4;DJ,D5,D9,D8;S4,SA,S7,H8;H10,D6,D10,DQ;S10,H5,H6,H2;S9,D7,DK,H4;S8,HK,SJ,H3"
1571999055,0,4,3,"C2,CQ,CJ,CA;S3,S4,S2,S6;S5,SJ,S8,S7;C7,C3,C4,SA;S9,H7,SK,HA;C8,C9,C5,HK;CK,C10,C6,HQ;S10,H4,HJ,H10;D3,D2,D4,D7;D5,D6,D8,D9;DJ,DQ,D10,DA;H6,H2,H3,H8;SQ,DK,H5,H9"
1571999055,0,7,3,"CK,C2,CA,CJ;S3,S2,S5,S4;S9,S10,S6,S7;C10,C4,C3,C7;SJ,HA,SQ,S8;D5,D2,D3,DK;D6,D4,D9,D7;SA,C5,C6,H5;SK,C8,C9,H2;H4,H3,H6,DQ;H10,H7,H8,DJ;DA,HJ,HQ,D8;HK,CQ,H9,D10"
1571999055,0,15,3,"C2,CK,SK,CA;S2,S5,S3,S10;S9,S6,S4,SJ;C3,C6,H10,C4;SQ,S7,S8,HK;CJ,C7,H8,C5;D2,D10,D3,D4;D9,D7,D5,D8;DK,SA,D6,DA;HQ,HA,H7,C8;HJ,H9,H2,C9;H5,H6,DQ,C10;H4,H3,DJ,CQ"
1571999055,0,25,3,"CA,C2,C5,CQ;S2,S3,S6,S5;S4,SK,S7,S9;C6,C3,C4,C10;SJ,HQ,S8,S10;C7,C8,HK,SA;CJ,C9,H9,H10;D5,D3,D2,D6;DA,D9,D4,D7;D10,DJ,D8,DK;HA,H2,H4,H3;SQ,DQ,H8,H7;HJ,CK,H5,H6"
1571999055,0,0,3,"CQ,C9,C2,CK;S2,S5,S6,S8;S3,S9,S7,S10;C3,C8,C4,C6;S4,SJ,SK,SA;C5,SQ,CJ,C7;D2,D6,D7,DQ;D3,D9,HA,D8;D4,DJ,H10,HQ;D5,DK,H9,H6;D10,DA,H7,H5;H8,HJ,H4,H2;C10,HK,CA,H3"
1571999055,0,14,3,"CQ,CK,C7,C2;S6,S3,S4,S2;C8,C3,SA,C9;SQ,SJ,S5,S8;CJ,C4,H10,C10;D5,DA,D4,D2;D6,D9,D8,D3;D7,DQ,D10,DJ;HJ,C5,H6,CA;H9,HA,S7,SK;H3,H4,H2,H5;H8,HQ,S10,H7;DK,C6,S9,HK"
1571999055,0,0,3,"CK,CQ,C2,C10;S2,S3,S4,S5;C7,C6,C3,C4;S7,S9,S6,SK;HQ,CJ,C9,C5;D2,D6,D5,D3;D7,D9,D8,D4;H9,DQ,DJ,D10;H8,DK,SQ,DA;H6,HA,CA,C8;S8,HJ,S10,H10;SJ,H5,SA,H7;H2,H4,HK,H3"
1571999055,0,0,3,"SK,CK,CA,C2;S7,S8,S3,S2;S10,S9,S4,S5;SJ,HJ,SA,S6;SQ,C6,C4,C3;D5,D3,D2,D4;D6,D9,DJ,D7;D8,DQ,DK,HA;HQ,C8,C5,C7;H4,C10,CQ,C9;H3,H5,H2,HK;DA,H9,H6,H7;D10,CJ,H8,H10"
1571999055,0,0,3,"C9,CQ,C2,CA;S5,S9,S2,S4;S6,SJ,S3,S7;C4,C3,C8,C6;H10,C5,C7,C10;S8,SQ,SK,S10;D3,D4,DJ,D2;D6,D5,DK,HQ;D8,D7,DA,H9;H5,HK,SA,H8;H2,H4,H3,H7;DQ,H6,HA,CJ;D10,D9,HJ,CK"
1571999055,0,1,3,"C9,CA,CJ,C2;S6,S3,S2,S4;S7,S8,S5,SJ;C3,C4,C7,C8;SK,C5,H10,CQ;HA,C6,H9,CK;D3,D10,D2,D4;H6,C10,H3,SQ;DA,H5,H2,H4;DK,H7,DQ,H8;D7,HK,D5,D6;D9,HQ,DJ,D8;S9,HJ,S10,SA"
1571999055,0,4,3,"CA,C2,CJ,C4;S2,S6,S7,S10;D2,D6,D3,D5;S3,S8,SJ,SA;D4,DK,D7,D9;S4,S9,SK,H9;C8,C6,C3,H8;S5,HA,H3,H6;C10,CQ,C5,H5;SQ,CK,C7,H4;HK,DA,D8,D10;H7,H10,DQ,H2;HJ,HQ,C9,DJ"
1571999055,0,0,3,"CJ,CA,C2,CK;S6,S2,S10,S5;C4,C3,C5,HK;C6,C10,C9,HQ;S8,S3,SK,S7;DJ,D8,D3,D2;S9,S4,H8,SJ;SA,D9,D7,D4;C7,CQ,H3,HJ;H9,DQ,D10,D5;H6,SQ,H2,H10;H5,H4,DA,H7;C8,HA,DK,D6"
1571999055,0,0,3,"C2,C7,SK,CA;S6,S8,S2,S5;SJ,S9,S3,HJ;C4,SQ,HK,C3;D2,D4,D3,D9;D7,D5,D6,DK;C8,SA,H9,C5;DA,D8,D10,H3;C9,H10,H8,C6;CJ,H6,H4,C10;H7,H5,DQ,H2;HQ,DJ,S7,CK;HA,S10,S4,CQ"
